"","rep","real_sum","real_max","real_min","realC","realmean","mess_sum","mess_max","mess_min","messC","messMean","genNum","countryNum","refNum","ageNum","act2Count","act3Count","act4Count","act6Count","act7Count","act26Count","act27Count","activity","sessions","maxlevel","last","length"
"170",0,0,0,0,0,0,0,0,0,0,0,2,124,27,72,0,0,0,0,0,0,0,0,16,2,5345707,6065484
"171",0,0,0,0,0,0,0,0,0,0,0,1,106,5,18,0,0,0,0,0,4,24,28,128,1,5315939,5315989
"172",0,0,0,0,0,0,0,0,0,0,0,2,124,34,64,0,0,0,0,0,0,8,8,16,2,5871879,6514305
"173",0,0,0,0,0,0,0,0,0,0,0,1,41,7,26,0,0,0,0,0,0,0,0,32,2,6161646,6161672
"174",0,0,0,0,0,0,0,0,0,0,0,1,109,7,36,0,0,0,0,0,0,0,0,16,1,5366727,5481513
"175",1,0,0,0,0,0,0,0,0,0,0,2,22.681227,27.313365,33.53037,12.074843,5.110646,2.745396,0,0,10.141548,8,39.770428,19.190161,3.768238,5922219.762669,6512555.317558
"176",0,0,0,0,0,0,0,0,0,0,0,1,1,7,15,0,0,0,0,0,0,4,4,16,1,5711697,6533774
"177",0,0,0,0,0,0,0,0,0,0,0,2,61,6,29,0,0,4,0,0,4,4,12,80,1,5488098,5357490
"178",0,0,0,0,0,0,0,0,0,0,0,1,1,76,21,0,0,0,0,0,0,0,0,16,1,5186677,5482454
"179",1,0,0,0,0,0,0,0,0,0,0,2,121.573813,14.430085,33.328096,0,0,9.775202,0,0,9.421418,7.224263,28.337765,407.446519,3.243164,5445412.08941,5415513.420037
"180",1,0,0,0,0,0,0,0,0,0,0,2,3.349982,27.550285,53.86012,17.876149,69.947737,19.789148,1.510003,0,4.95911,30.568186,63.397077,35.773691,4,5995789.20585,6167154.129197
"181",1,0,0,0,0,0,8802.847928,404.735396,0,8.883222,335.987028,1.623075,13.863475,14.873823,41.27281,3.372965,17.541634,50.942993,5.554059,0,4.00118,7.090097,55.384255,16,3.975511,5205319.639969,6515420.159005
"182",1,0,0,0,0,0,0,0,0,0,0,2,12.201099,7.767161,39.458059,0,0,4.431059,0,0,9.975692,0,23.247598,351.666166,3.49043,5436487.488356,5479972.499322
"183",0,0,0,0,0,0,1855760,61203,0,80,23197,1,106,5,0,0,0,0,0,0,0,0,0,64,4,5248372,5393821
"184",0,0,0,0,0,0,0,0,0,0,0,2,120,5,15,0,0,0,0,0,0,0,0,16,1,6041089,5499380
"185",0,0,0,0,0,0,0,0,0,0,0,2,12,28,66,0,0,0,0,0,0,4,4,64,3,5852104,6503205
"186",0,0,0,0,0,0,0,0,0,0,0,1,120,7,32,0,0,0,0,0,0,16,16,64,1,5872429,6495991
"187",0,0,0,0,0,0,0,0,0,0,0,1,1,76,20,0,0,12,0,0,0,12,24,16,1,5473240,6437537
"188",1,0,0,0,0,0,8711.884706,784.598342,0,2.516136,718.811629,2,4.612617,27,28.645567,0,0,0,4.093634,0,0.427917,1.568948,0.965752,28.636148,4.288304,6044534.202112,5504303.002597
"189",1,0,0,0,0,0,0,0,0,0,0,1.057945,124,48.679252,46.545535,8.455398,89.016268,15.819555,11.719099,0,7.756605,25.490418,77.246938,54.838252,4,5606148.071866,6022849.888629
"190",0,0,0,0,0,0,0,0,0,0,0,1,106,7,22,0,0,0,0,0,0,0,0,48,3,6021766,5489265
"191",1,0,0,0,0,0,0,0,0,0,0,2,1.44941,18.508689,39.300956,0,0,9.737514,0.357758,0,15.660197,0,6.405021,91.781869,4.095354,5328053.391423,5476516.060219
"192",0,0,0,0,0,0,0,0,0,0,0,1,102,7,47,0,0,0,0,0,0,0,0,48,3,6210333,6210333
"193",0,0,0,0,0,0,0,0,0,0,0,1,106,70,40,0,0,0,0,0,0,0,0,32,2,5185797,5493840
"194",0,0,0,0,0,0,0,0,0,0,0,2,26,34,50,8,4,4,0,4,0,4,24,48,1,5191332,6177344
"195",0,29.6,3.7,0,8,3.7,0,0,0,0,0,2,1,27,61,0,0,4,0,0,0,20,24,32,7,5315365,6349513
"196",0,0,0,0,0,0,0,0,0,0,0,1,106,7,20,0,0,0,0,0,0,0,0,16,1,5402919,5470723
"197",1,0,0,0,0,0,708277.308408,20994.780582,0,175.068929,15364.725875,1.110734,104.599387,19.616315,15.588539,13.339847,2.033932,14.498721,0,0,11.750447,27.984247,75.767871,22.169116,7.866214,6017778.508858,6039232.848246
"198",1,0,0,0,0,0,105343.10532,12334.486057,0,2.347647,49795.210142,2,1,31.691022,44.507287,4.034834,0,0.981181,0,0,0.855344,31.813237,16.470722,63.819082,3.227816,6113704.712918,6029444.98444
"199",0,0,0,0,0,0,0,0,0,0,0,2,124,27,55,0,0,16,0,0,32,32,80,320,2,5246538,6525444
"200",1,0,0,0,0,0,403961.365917,83295.877908,0,0.866746,39423.354775,2,48.291907,70.893446,49.308684,6.397449,0,0,2.981645,0,0.084698,1.849074,19.638282,25.877693,4.282243,5232989.935707,5447325.927746
"201",1,0,0,0,0,0,150973.922693,12104.034157,0,23.406684,3662.957479,1.37301,124,29.275846,53.217354,0.680476,38.873699,30.116517,5.818064,0,3.9838,3.581489,120.865128,302.068645,4.337363,5480680.847134,6098873.885586
"202",0,0,0,0,0,0,0,0,0,0,0,2,124,27,50,0,0,12,0,0,0,12,24,64,7,6520569,5984181
"203",0,0,0,0,0,0,1278504,80483,0,24,53271,2,12,79,19,0,0,0,0,0,8,16,24,160,7,6000439,5488641
"204",0,0,0,0,0,0,0,0,0,0,0,1,41,7,16,0,0,8,0,0,20,4,32,64,3,5487871,6192152
"205",0,0,0,0,0,0,0,0,0,0,0,1,35,1,24,0,0,0,0,0,4,0,4,32,4,5620514,6131467
"206",1,33.506259,13.893344,0,14.717927,1.747359,0,0,0,0,0,2,63.718758,25.201272,49.085665,0,0,0,0,0,0,12.56704,10.165524,16.120512,13.648747,6130617.620236,6172161.302995
"207",1,0,0,0,0,0,0,0,0,0,0,2,56.523682,12.540184,36.597697,0,0,4.505973,0,0,10.5097,1.351209,15.169822,428.936247,3.6111,5441737.403115,5421503.71767
"208",1,22.296817,3.075901,0,1.903564,4.096934,323.802264,494.112067,0,14.206122,337.156041,2,9.773937,27.955311,51.872731,10.198024,82772.650989,0,5.74882,0,8,5.738138,828.827996,31.262908,4.941648,6343394.62796,5763775.269134
"209",0,0,0,0,0,0,0,0,0,0,0,1,1,7,20,0,0,0,0,0,0,0,0,32,2,5292707,6039196
"210",0,0,0,0,0,0,0,0,0,0,0,1,120,7,19,0,0,0,0,0,0,0,0,32,1,5238079,5391706
"211",0,0,0,0,0,0,11729072,535556,0,52,225559.076923,1,26,48,48,0,0,176,0,0,8,16,200,16,5,5687418,6528886
"212",0,0,0,0,0,0,0,0,0,0,0,1,96,76,15,0,0,0,0,0,0,0,0,16,1,5455106,5363277
"213",0,0,0,0,0,0,0,0,0,0,0,2,124,27,68,0,0,208,0,0,8,16,232,112,3,5878897,6494520
"214",1,0,0,0,0,0,1616.579297,327.918495,0,13.153268,490.348689,1.211084,1,29.170482,44.648547,3.244713,0,12.686908,0.831717,0,46.300689,4.674637,53.652549,34.302742,5,5912559.854592,5494042.821224
"215",0,0,0,0,0,0,10324816,107955,0,160,64530.1,1,124,70,48,0,0,0,0,0,12,8,20,192,5,5370381,5448078
"216",1,0,0,0,0,0,0,0,0,0,0,1.759589,33.15191,67.416218,21.514708,0,0,0.826161,0,0,0,0,4.193857,26.28142,2.023324,5562579.154871,5508297.21497
"217",0,0,0,0,0,0,12260524,270482,0,88,139324.136364,2,12,28,36,0,0,0,0,0,0,0,0,256,6,6001911,5482523
"218",1,0,0,0,0,0,0,0,0,0,0,1.944881,90.264854,67,35.652643,0,0,3.348658,0,0,13.357018,2.761056,23.995886,31.983315,3.230135,5535681.979505,5563697.156492
"219",1,0,0,0,0,0,0,0,0,0,0,2,124,32,33.850789,0,23.516293,0.231868,0,0,19.144545,7.214744,48.05768,24.348808,3.690867,5495380.171383,6595226.553866
"220",1,129.377412,10.097178,0,13.667179,4.43085,235248.065086,46651.016147,0,4.649167,258.966184,2,1.499078,32.132874,31.514274,23.738667,0,11.617066,0,0,1.531872,10.121545,62.48613,16,8.081279,6056108.731605,6020120.579768
"221",0,0,0,0,0,0,0,0,0,0,0,2,12,24,61,0,0,16,0,0,12,12,40,64,1,5293121,5471860
"222",1,0,0,0,0,0,0,0,0,0,0,2,40.944376,45.274021,30.771405,0,0,1.785978,0,0,0,0,0.92916,302.073412,3,5530525.318477,5490463.733304
"223",1,0,0,0,0,0,5273.841838,2109.210302,0,18.845007,1027.755291,1.456412,108.100581,14.250956,52.10809,0,0,0,0,0,0,0,0,128.755595,5.05588,5395676.898656,5476990.872534
"224",1,0,0,0,0,0,0,0,0,0,0,2,11.346514,18.649311,51.156817,0,0,2.283714,0,0,4.820157,0,1.940269,79.12903,4.572526,5396851.139091,5478803.121306
"225",0,0,0,0,0,0,0,0,0,0,0,1,120,7,40,0,0,0,0,0,16,0,16,32,1,5406004,5471938
"226",1,0,0,0,0,0,0,0,0,0,0,2,121.551229,29.622015,62.081784,0,0,2.896508,0,0,4.12888,2.912141,4.676128,55.457007,4.07922,5434283.211938,5478927.236251
"227",1,0,0,0,0,0,13260.392145,393.605476,0,18.420246,1856.692759,1.043266,124,71.952607,45.493831,0,0,0,0,0,0,0,0,117.763653,6.433376,5475811.058131,6082228.941124
"228",1,0,0,0,3.405932,0,0,0,0,0,0,1.136597,124,14.618772,58.27002,1.88692,6.570688,15.377395,3.755825,0,65.91344,8,87.042732,31.745803,7.775709,5484918.382747,5258413.509243
"229",1,0,0,0,0,0,301802.531419,43000.583712,0,13.853879,46463.393867,2,23.857025,44.806258,49.507517,26.933146,0,11.565246,0,0,1.297944,13.899031,60.130358,29.098874,7.405846,6219971.591268,5904086.912182
"230",1,0,0,0,0,0,8428.237629,472.862383,0,12.979027,276.244575,1.316196,107.366925,27.247044,8.119588,12.373458,28.261667,28.912082,9.105448,0,7.009407,6.573329,120.594522,16,3.853806,5205356.005247,6265974.492327
"231",1,0,0,0,0,0,0,0,0,0,0,2,36.009375,77.210908,46.381287,0,0,4.602182,0,0,0,0,1.95598,24.342211,3.387981,5494328.569907,5484105.456506
"232",1,0,0,0,0,0,0,0,0,0,0,2,26.809361,29.588752,39.301199,7.017653,0.152257,1.39408,0,0,21.207351,8,39.535801,31.45304,2.006668,5899138.879737,6513556.802596
"233",1,0,0,0,0,0,0,0,0,0,0,2,101.348466,47.031636,39.140688,0,0,12.712031,0,0,2.237966,0,30.395841,51.719309,4.946745,5394020.285597,5476529.606177
"234",0,0,0,0,0,0,0,0,0,0,0,2,124,18,47,0,0,0,0,0,0,0,0,16,3,5465508,5910142
"235",1,0,0,0,0,0,0,0,0,0,0,2,124,68.084613,52.207749,0,0,1.020677,0,0,5.887915,1.1042,10.322639,24.197127,6.721266,5434957.09841,5477379.065319
"236",0,0,0,0,0,0,0,0,0,0,0,1,120,7,31,0,0,0,0,0,8,4,12,272,2,5410559,5473874
"237",0,0,0,0,0,0,0,0,0,0,0,2,106,76,16,88,44,12,0,0,8,80,232,320,2,5467190,5940595
"238",0,0,0,0,0,0,0,0,0,0,0,1,120,7,14,0,0,0,0,0,0,0,0,48,1,5452201,5369309
"239",0,0,0,0,0,0,0,0,0,0,0,2,124,27,63,0,0,0,0,0,0,0,0,224,5,5285400,5444513
"240",1,0,0,0,0,0,0,0,0,0,0,2,124,27,41.278647,0,0,0,0,0,0,0,0,24.947773,5.158929,5502037.415144,5903924.258258
"241",1,0,0,0,0,0,0,0,0,0,0,2,45.790476,62.546544,52.205014,0,0,0.484985,0,0,15.492105,0,8.69614,70.545368,6.947148,5403215.365559,5478360.538378
"242",0,0,0,0,0,0,1760184,91379,0,52,33849.692308,2,124,27,43,24,0,12,0,0,0,8,44,64,7,6526079,5990377
"243",1,0,0,0,0,0,0,0,0,0,0,2,32.235485,22.379032,41.857088,0,0,3.665892,0,0,12.108389,1.489361,12.059179,203.103884,3.491469,5436689.016311,5480030.010147
"244",0,0,0,0,0,0,0,0,0,0,0,2,124,27,39,0,0,0,0,0,0,0,0,32,2,5359639,6039090
"245",0,0,0,0,0,0,0,0,0,0,0,1,120,7,37,0,0,0,0,0,0,8,8,560,1,6211742,6215127
"246",0,0,0,0,0,0,0,0,0,0,0,1,124,69,47,0,0,0,0,0,0,0,0,16,1,6253273,6253447
"247",0,0,0,0,0,0,0,0,0,0,0,1,106,7,0,0,0,4,0,0,8,4,16,16,1,5420955,5476401
"248",1,0,0,0,0,0,0,0,0,0,0,1.225076,124,48.015475,64.491846,0,0,0,0,0,0,0,0,23.686948,4.266957,5440793.749263,5995962.527736
"249",1,0,0,0,0,0,207119.886014,21941.129953,0,15.586928,11394.732489,2,124,72.457401,33.72111,13.401018,0,1.79941,0,0,0,0,23.791392,56.732617,8.046697,6254722.309711,5749102.899209
"250",0,0,0,0,0,0,0,0,0,0,0,2,106,6,43,0,0,0,0,0,0,0,0,160,1,5470525,6398164
"251",0,0,0,0,0,0,5680,1107,0,8,710,2,106,71,30,12,0,16,0,0,16,4,48,64,6,5988614,5496033
"252",0,0,0,0,0,0,0,0,0,0,0,2,127,5,0,4,0,0,0,0,8,0,12,48,1,5194538,5419511
"253",1,0,0,0,0,0,0,0,0,0,0,2,45.3291,62.486668,46.63561,0,0,9.760882,0,0,3.367882,0,34.33864,87.158182,4.919611,5395655.624171,5478479.232711
"254",1,0,0,0,0,0,187592.723313,241.388032,0,52.48863,485.065724,1.465217,124,8.936111,4.054728,1.927635,5.735271,3.359136,0,0,26.062389,6.71016,36,32,4.16563,5841254.496309,6509071.777866
"255",1,0,0,0,0,0,0,0,0,0,0,1.180437,44.436343,32.374817,43.116067,4.115059,0,2.969807,0,0,12.953695,7.997491,72.283527,57.362392,4.582483,5945815.674708,5490419.125344
"256",0,0,0,0,0,0,0,0,0,0,0,1,120,5,0,0,0,0,0,0,0,0,0,16,1,5466951,5938713
"257",0,0,0,0,0,0,0,0,0,0,0,2,15,76,22,0,0,0,0,0,0,0,0,128,1,5184125,5422051
"258",1,18.340343,8.541858,0,7.206618,10.636077,0,0,0,0,0,2,38.09716,19.776807,38.821232,0,0,0,0,0,0,0,0,16,13.135531,6146352.860056,6535929.276964
"259",1,0,0,0,0,0,0,0,0,0,0,1,7.054351,67,46.302524,0,0,0,0,0,0,0,0,27.689144,3.008531,5579340.01556,5584353.303026
"260",1,0,0,0,0,0,147194.111502,9447.952131,0,6.186994,4338.30299,1,124,70.594328,64.083605,0,0,0,0,0,0,0,0,56.658227,4.515847,5455535.283937,6034572.812679
"261",1,0,0,0,0,0,248268.325765,180.501729,0,87.227897,810.669723,1.225811,29.487745,7.556431,3.978342,0.05521,2.534125,2.157161,0,0,15.367328,13.532921,17.003418,39.826559,6.308857,6160510.148654,6353168.864232
"262",0,0,0,0,0,0,0,0,0,0,0,1,1,7,22,0,0,0,0,0,0,0,0,64,2,5260899,5396568
"263",0,0,0,0,0,0,0,0,0,0,0,2,124,27,53,0,0,0,0,0,0,32,32,16,3,5944556,6037596
"264",0,0,0,0,0,0,0,0,0,0,0,1,1,7,34,0,0,0,0,0,4,4,8,112,1,5490496,5362381
"265",0,0,0,0,0,0,0,0,0,0,0,2,124,27,49,0,0,0,0,0,0,0,0,48,2,5250782,5382317
"266",1,0,0,0,0,0,0,0,0,0,0,1.640384,89.010163,58.547974,38.624175,0,0,0,0,0,0,0,0,32,2.186933,5708339.597439,5740980.147177
"267",0,0,0,0,0,0,0,0,0,0,0,2,124,18,46,0,0,0,0,0,0,0,0,48,4,6357581,6032921
"268",0,0,0,0,0,0,0,0,0,0,0,2,1,28,35,0,0,0,0,0,0,0,0,96,2,5561031,6537771
"269",0,0,0,0,0,0,0,0,0,0,0,2,53,5,0,0,0,0,0,0,0,0,0,16,1,5341969,5481555
"270",0,0,0,0,0,0,8888,2222,0,4,2222,2,1,3,63,0,0,20,0,0,4,4,28,64,3,5397177,5420716
"271",0,0,0,0,0,0,1514431880,330436,0,104584,14480.531248,2,106,1,25,0,0,0,0,0,0,0,0,16,16,5399922,5469612
"272",1,0,0,0,0,0,0,0,0,0,0,2,124,63.03423,48.838077,0,0,14.758143,0,0,14.351389,5.046355,29.559168,16,4.727822,5449580.087994,5405543.096486
"273",0,0,0,0,0,0,0,0,0,0,0,1,42,76,35,0,0,0,0,0,0,8,8,16,1,6211384,6211416
"274",1,0,0,0,0,0,0,0,0,0,0,2,124,32,29,0,0,0,0,0,28,8,36,32,4,5815910,6510929
"275",0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,16,1,5315404,5315510
"276",0,0,0,0,0,0,0,0,0,0,0,1,106,76,25,0,0,0,0,0,0,0,0,16,1,5459921,5263565
"277",1,162.422501,11.252434,0,2.714023,8.299721,0,0,0,0,0,2,124,26.370126,55.1693,18.842992,39.135838,15.990106,2.233322,0,2.747789,15.744242,175.946426,26.97063,13.703816,6044794.606373,6002003.439434
"278",1,0,0,0,0,0,179505.528974,3328.459787,0,165.67415,480.67343,1.733204,91.035684,16.372352,4.076455,1.96919,0.871859,1.854718,0,0,7.367927,13.329769,28.700028,42.819324,5.416258,5961788.03595,6315154.707731
"279",1,0,0,0,0,0,0,0,0,0,0,1.574201,2.077385,78.576972,47.608397,0,0,7.43229,0,0,0,0,3.645827,16,3.353798,5560642.016899,5514302.430919
"280",1,0,0,0,0,0,0,0,0,0,0,2,64.343247,66.620028,35.557411,0,0,0,0,0,24.695299,7.412935,24.369064,29.933849,3.609252,5884710.16819,6567300.762214
"281",0,0,0,0,0,0,0,0,0,0,0,1,41,7,21,0,0,8,0,0,32,8,48,128,1,5398469,5468958
"282",1,3.288415,9.11061,0,15.068714,14.443204,0,0,0,0,0,2,124,26.080415,54.298836,6.896826,92.362316,33.621103,2.225649,0,2.519529,7.408159,4.184784,16.983455,17.034069,6008470.928604,6004393.565161
"283",1,157.663878,12.794825,0,1.900853,4.858478,93144.645176,6554.754259,0,2.355704,8484.414724,2,124,26.221285,57,22.052744,0,0.430535,0,0,0,0,5.191972,56.732197,9.205983,6233416.840982,5997563.098196
"284",1,0,0,0,0,0,715.023783,754.1625,0,4.881053,445.338847,1,73.461572,56.175494,5.576316,15.775536,1.157012,47.26886,7.510154,0,0.559203,6.500586,44.629141,21.23513,4,5268514.471211,6075290.95827
"285",0,0,0,0,0,0,379976,94725,0,8,47497,1,20,1,15,0,0,0,0,0,0,0,0,16,3,5291150,5291189
"286",0,0,0,0,0,0,0,0,0,0,0,2,124,27,59,0,0,0,0,0,0,12,12,112,1,5767419,6036033
"287",0,0,0,0,0,0,0,0,0,0,0,1,106,5,27,0,0,0,0,0,0,0,0,112,3,5778707,6014457
"288",1,0,0,0,0,0,0,0,0,0,0,2,8.734795,21.157183,42.06533,11.762842,5.928772,2.668356,0,0,3.279672,14.413827,27.717054,48.896209,3.834996,6072306.385454,6210488.881041
"289",0,0,0,0,0,0,0,0,0,0,0,2,124,27,51,12,0,28,0,0,0,4,44,16,3,5887767,6502337
"290",1,0,0,0,0,0,32977.397939,731.778412,0,14.258801,527.907756,1.1068,124,24.905766,52.28266,0,0,0,0,0,0,0,0,32.010819,8.519047,5213061.002393,5474994.5795
"291",0,0,0,0,0,0,0,0,0,0,0,2,106,7,16,0,0,0,0,0,0,0,0,16,4,5597335,5597381
"292",0,0,0,0,0,0,0,0,0,0,0,2,124,27,35,0,0,4,0,0,0,16,20,64,1,5912060,6513836
"293",0,0,0,0,0,0,0,0,0,0,0,2,118,76,25,0,0,8,8,0,12,4,32,16,1,6630903,5378054
"294",1,0,0,0,0,0,0,0,0,0,0,2,43.536443,14.594467,20.23686,0,0,3.34789,0,0,0,0,6.646182,36.729136,3,5477863.65359,5490316.267967
"295",0,0,0,0,0,0,16824,709,0,24,701,1,106,76,0,0,0,24,0,0,8,4,36,32,4,5354375,5354796
"296",0,0,0,0,0,0,0,0,0,0,0,1,73,5,22,0,0,0,0,0,0,0,0,256,1,6038726,5496947
"297",0,0,0,0,0,0,0,0,0,0,0,1,120,5,15,32,32,48,16,0,8,12,148,16,1,5398617,5469023
"298",1,0,0,0,0,0,0,0,0,0,0,2,121.202384,58.413019,31.543735,0,0,0,0,0,21.971043,3.145671,34.28363,16.37135,3.578534,6306827.117718,6598702.651745
"299",1,0,0,0,0,0,1055538.499864,194981.164775,0,11.725707,193530.837359,2,1,18.804084,40.618903,29.53387,2.363543,16,0,0,13.251575,26.760145,80.45911,28.025185,2.021253,6013329.142666,6384094.05285
"300",1,0,0,0,0,0,905925.60717,424000.416884,0,168.327048,357171.830196,1.63863,90.72889,1.701731,20.370567,14.968975,9.555439,15.963171,0,0,18.706756,11.407496,82.087354,32,5.207026,5913899.815421,6509316.158782
"301",0,0,0,0,0,0,0,0,0,0,0,2,124,27,56,4,8,24,0,0,0,8,44,16,1,6069056,5820591
"302",1,0,0,0,0,0,65232.018721,11124.646773,0,16,2226.952845,2,93.917314,42.474229,53.272779,10.801896,0,1.473833,4.887648,0,5.692493,3.666298,24.404112,62.999016,6.508988,6378322.175394,5657744.139752
"303",1,0,0,0,0,0,28567.983964,1296.928229,0,8.6592,1622.84489,1.882246,124,18.063307,52,0,0,0,0.872527,0,0,0,2.703702,90.994749,6.79213,5312876.217651,5475456.485194
"304",1,0,0,0,0,0,0,0,0,0,0,2,124,27,39.368809,0,0,0,0,0,0,0,0,16.703849,6.344382,5718203.385408,5929755.588503
"305",0,0,0,0,0,0,0,0,0,0,0,1,1,6,27,0,0,0,0,0,8,48,56,16,1,6039086,6209891
"306",1,0,0,0,0,0,506044.410954,126444.532863,0,45.10121,50428.397891,1.418539,28.697064,71,36.586601,6.019582,0,0,3.554511,0,3.786031,0.867612,9.211182,34.232849,3.223922,5829639.139537,5914221.619605
"307",0,0,0,0,0,0,0,0,0,0,0,1,120,5,0,0,0,0,0,0,0,0,0,80,2,5950409,6527777
"308",0,0,0,0,0,0,0,0,0,0,0,2,1,7,18,0,0,0,0,0,0,0,0,48,1,5962391,5482754
"309",0,0,0,0,0,0,0,0,0,0,0,1,73,7,19,0,0,16,0,0,64,24,104,64,1,5555277,5555362
"310",0,0,0,0,0,0,0,0,0,0,0,1,120,7,0,0,0,0,0,0,0,0,0,16,1,6037927,5496413
"311",0,0,0,0,0,0,0,0,0,0,0,1,1,7,15,0,0,0,0,0,0,0,0,16,1,5463110,5888931
"312",0,0,0,0,0,0,0,0,0,0,0,1,54,79,36,0,0,0,0,0,8,48,56,32,2,5847111,5376705
"313",0,0,0,0,0,0,0,0,0,0,0,2,124,27,51,0,0,0,0,0,0,0,0,16,3,6358908,6033245
"314",1,0,0,0,0,0,0,0,0,0,0,2,77.101964,53.668891,49.233588,0,0,8.816877,0,0,16,3.122911,33.091488,82.422768,4,5392527.408256,5479116.128455
"315",1,0,0,0,0,0,10360.772031,81.587665,0,13.743196,669.096852,2,69.636817,27,29.067646,0,0,0,5.929332,0,4.033002,0.191074,1.392833,38.106413,4.012368,6045293.601586,5501217.442813
"316",1,0,0,0,0,0,84231.547378,14351.734915,0,19.530825,4566.582006,1,92.253053,6.808866,45.261589,19.063595,0.818523,26.076852,1.688716,0,1.736676,11.326099,4.451899,487.223102,4.428913,5424202.879989,6114369.579579
"317",0,0,0,0,0,0,0,0,0,0,0,1,26,1,43,0,0,0,0,0,0,0,0,16,6,5578674,5578782
"318",1,0,0,0,0,0,118200.561042,172.566205,0,23.292279,1403.538429,1.471111,124,25.907117,10.939503,0.233739,4.44288,1.886955,0,0,19.476797,5.905039,36,32,7.64863,5838728.274373,6509578.10472
"319",1,0,0,0,0,0,0,0,0,0,0,2,55.26531,54.748222,61.186274,0,0,0,0,0,0,0,0,45.05744,6.381854,5426782.323591,5476304.934619
"320",1,112.712227,13.93291,0,10.384909,12.791751,46441.443447,17793.131612,0,15.374806,4134.025688,2,124,72.501035,57,8.967097,0,1.235629,0,0,0,0,11.256732,31.971752,22.837012,6318197.230346,5977799.221027
"321",0,0,0,0,0,0,0,0,0,0,0,1,124,1,71,0,0,0,0,0,0,0,0,16,1,6511086,5966081
"322",0,0,0,0,0,0,0,0,0,0,0,1,5,7,29,0,0,0,0,0,0,0,0,64,1,5382296,5476723
"323",1,0,0,0,0,0,7511.831752,435.458371,0,15.173138,265.998399,1,14.284877,51.335737,24.12232,3.940841,2.464918,19.341087,5.4099,0,3.081607,2.811834,5.152559,22.916371,4,5416126.767916,6060205.668959
"324",0,0,0,0,0,0,0,0,0,0,0,1,120,7,23,0,0,0,0,0,16,36,52,16,1,5367532,5592925
"325",1,0,0,0,0,0,8106.75473,810.989484,0,5.916551,621.258314,1,17.059903,51.645359,17.966671,23.54375,0.485193,66.499322,1.050862,0,1.994299,3.965336,46.612317,38.672218,4,5346542.211439,6131777.647396
"326",1,0,0,0,0,0,0,0,0,0,0,2,63.101224,37.586503,61.299432,0,0,0,0,0,0,0,0,40.692102,7.525201,5428118.098708,5475911.506191
"327",1,0,0,0,0,0,122438.379551,11498.281515,0,12.979949,3064.311182,1,124,72.316342,68.682215,0,0,0,0,0,0,0,0,103.121073,4.43594,5445885.779705,6088222.175197
"328",0,0,0,0,0,0,0,0,0,0,0,1,120,5,0,16,0,0,16,0,0,0,32,64,2,5299895,5299895
"329",0,0,0,0,0,0,0,0,0,0,0,1,78,6,14,4,0,0,0,0,0,0,4,96,3,5224023,5407375
"330",1,0,0,0,0,0,0,0,0,0,0,1.534022,5.502704,67,54.812337,0,0,0.411034,0,0,13.145262,2.845804,16.03437,16,4.35792,5489268.989471,5534529.020564
"331",0,0,0,0,0,0,0,0,0,0,0,1,120,6,38,0,0,12,16,0,16,4,48,16,1,5204693,5478144
"332",0,0,0,0,0,0,0,0,0,0,0,2,34,76,13,0,0,4,0,0,16,8,28,16,1,5560633,5560802
"333",0,0,0,0,0,0,2584,646,0,4,646,2,26,34,39,0,0,4,0,0,4,4,12,16,1,5187386,5973869
"334",1,0,0,0,0,0,0,0,0,0,0,2,124,31.180587,36.871686,0,0,3.847818,0,0,9.624831,6.530764,39.219432,18.392267,5.642941,5420216.234573,5279656.320837
"335",1,0,0,0,0,0,0,0,0,0,0,2,102.817713,68.705852,53.57643,0,0,0,0,0,0,0,0,54.617094,6.200688,5417660.6501,5477590.783491
"336",0,0,0,0,0,0,0,0,0,0,0,2,26,34,35,0,0,0,0,0,0,0,0,16,3,5407053,5474380
"337",0,0,0,0,0,0,0,0,0,0,0,1,120,71,99,0,0,0,0,0,0,12,12,128,1,5476638,6218026
"338",1,0,0,0,0,0,0,0,0,0,0,2,124,18.693337,47.233915,0,0,16.521284,0,0,15.033579,4.430276,35.246706,16,4.472546,5451386.16582,5394396.207281
"339",1,109.734459,2.581198,0,6.546571,12.330112,0,0,0,0,0,2,124,21.961773,56.421591,16.287896,36.600177,11.976344,8.347419,0,1.259823,10.142914,4.113016,16.847325,15.748039,5903421.112689,6001888.752402
"340",1,0,0,0,0,0,0,0,0,0,0,2,30.310431,34.152673,33.933393,0,0,0,0,0,25.986022,3.317151,6.436787,24.436265,3.180977,6192205.728872,6563096.518563
"341",0,0,0,0,0,0,0,0,0,0,0,2,12,28,54,0,0,40,0,0,12,112,164,16,2,5883212,6039401
"342",0,0,0,0,0,0,769044,88232,0,20,38452.2,2,12,15,43,0,0,0,0,0,8,8,16,16,4,5303026,5634854
"343",0,0,0,0,0,0,0,0,0,0,0,2,124,69,52,0,0,4,0,0,32,4,40,48,3,6052193,6062969
"344",1,0,0,0,0,0,105825.826294,3821.010094,0,65.379885,119.848525,1.679485,41.910471,14.143342,30.378387,0.333393,5.562767,2.209453,0,0,0.111509,14.47632,16.509631,62.628451,5.006254,6047841.156672,6339484.861084
"345",0,0,0,0,0,0,0,0,0,0,0,2,35,5,40,0,0,0,0,0,0,8,8,32,3,5903561,6511344
